ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,MTurkCode,MID,site,Q_TotalDuration,condition,consent,attn_check_1_1,attn_check_1_2,attn_check_1_3,attn_check_1_4,attn_check_1_5,attn_check_1_6,attn_check_1_7,RFQ_M_1,RFQ_M_2,RFQ_M_3,RFQ_M_4,RFQ_M_5,RFQ_M_6,RFQ_M_7,RFQ_M_8,RFQ_M_9,RFQ_M_10,RFQ_M_11,RFQ_M_12,RFQ_M_13,RFQ_M_14,RFQ_M_15,site_choice,profile_num,profile_interest_num,attn_check_2,overall_engagement_1,overall_engagement_2,overall_engagement_3,overall_engagement_4,overall_engagement_5,overall_ease_1,overall_ease_2,overall_ease_3,overall_ease_4,overall_ease_5,overall_success_1,overall_success_2,overall_success_3,overall_success_4,overall_success_5,overall_success_6,overall_partner_1,overall_partner_2,overall_partner_3,overall_partner_4,overall_partner_5,overall_partner_6,overall_partner_7,overall_partner_8,attn_check_3,strategy_engagement_1,strategy_engagement_2,strategy_engagement_3,strategy_ease_1,strategy_ease_2,strategy_ease_3,strategy_ease_4,strategy_success_1,strategy_success_2,strategy_success_3,age,gender,gender-TEXT,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_9,ethnicity_10,ethnicity_11,education,activity_1,activity_2,activity_3,activity_4,activity_5,activity_6,activity_7,activity_8,compliance,careful_response,honest_response,debrief_concerns,debriefing,X136,duplicate,attn_check_1,attn_check,var_response,var_low,exclusion,prevention,promotion,engage,ease,fit_success,fit_partner,fit_strategy_engage,fit_strategy_ease,fit_strategy_success
R_33mc3o7kg1xK62T,Default Response Set,Anonymous,NA,NA,66.108.219.72,0,2018-10-02T20:36:38Z,2018-10-02T20:54:14Z,1,44062256,6d526270,NA,1055,0,1,NA,NA,NA,NA,NA,1,NA,5,6,6,5,7,3,5,6,7,5,3,5,4,4,4,eharm,8,1,2,1,1,1,1,1,1,1,1,6,6,1,1,1,4,1,1,1,1,1,1,1,1,1,1,10,1,1,4,1,4,4,4,4,4,4,27,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,indo caribbean,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,1,fail,2.006666666666667,acceptable,ineligible,5.285714285714286,4.75,1,3.3333333333333335,1.5,1,2,3.25,4
R_1mKRWt1am05qSkf,Default Response Set,Anonymous,NA,NA,172.58.19.184,0,2018-10-02T20:33:18Z,2018-10-02T20:55:45Z,1,81949457,602eddce,"OkCupid, Plenty of Fish, Tinder",1347,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,7,1,1,7,7,7,7,7,7,7,7,okc,12,2,2,6,6,5,5,5,7,2,1,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,10,7,7,1,7,7,1,1,7,7,7,26,male,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,Survey went smoothly.,1,NA,nonduplicated,0,pass,10.89,acceptable,eligible,2.2857142857142856,7,5.666666666666667,7,7,7,7,7,7
R_1Lv8sof7zmSdUiI,Default Response Set,Anonymous,NA,NA,27.109.118.75,0,2018-10-02T20:32:36Z,2018-10-02T20:59:04Z,1,11839142,727edd94,"OkCupid, Match.com/ca, Plenty of Fish, Tinder",1588,0,1,NA,NA,NA,NA,NA,NA,NA,5,6,5,3,7,6,5,6,7,6,5,NA,NA,7,7,pof,30,5,2,4,5,3,6,6,7,1,7,5,1,2,1,1,3,4,2,2,1,1,1,1,2,2,1,10,4,5,3,7,3,7,5,1,1,1,38,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,NA,acceptable,eligible,5.285714285714286,6.333333333333333,4,5,2.5,1.375,4.666666666666667,3.5,1
R_2z5tJli7UdpEW6q,Default Response Set,Anonymous,NA,NA,65.60.187.69,0,2018-10-02T21:17:10Z,2018-10-02T21:33:10Z,1,48521484,6ffc7d9c,"OkCupid, eHarmony, Match.com/ca, Plenty of Fish, Tinder",959,0,1,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,5,6,2,6,7,5,5,5,5,6,6,eharm,35,15,2,7,6,6,2,6,7,5,2,6,1,6,6,7,6,6,6,7,7,6,7,7,7,6,7,10,7,7,2,6,6,3,5,7,7,6,18,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,None.,1,NA,nonduplicated,0,pass,6.75,acceptable,eligible,3.4285714285714284,5.625,6.333333333333333,6.666666666666667,5.5,6.75,6.666666666666667,5,6.666666666666667
R_wRyGAnXZxqBeOxX,Default Response Set,Anonymous,NA,NA,108.166.183.31,0,2018-10-02T21:11:02Z,2018-10-02T21:40:26Z,1,42723311,e0f2edbc,"Bumble, eHarmony, Grindr, Tinder, Zoosk",1764,1,1,NA,NA,NA,NA,NA,1,NA,5,5,5,6,5,5,4,4,5,6,5,5,6,4,5,okc,18,2,2,6,7,5,6,5,6,5,2,4,6,5,5,5,3,4,5,6,5,7,6,6,5,6,6,10,6,4,7,5,6,3,1,6,6,6,32,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,1,fail,3.75,acceptable,ineligible,5,5,6,4.666666666666667,4.833333333333333,5.875,3.6666666666666665,5.75,6
R_Dvm4PWiOZ4EwmIx,Default Response Set,Anonymous,NA,NA,68.44.126.128,0,2018-10-02T21:17:24Z,2018-10-02T21:48:12Z,1,49920196,0e0d633c,"OkCupid, eHarmony, Plenty of Fish",1848,0,1,NA,NA,NA,NA,NA,NA,NA,5,6,4,5,6,6,6,6,7,7,5,6,7,7,6,okc,30,7,2,7,7,4,5,4,7,2,1,7,1,6,6,6,3,7,6,6,7,7,7,7,7,7,7,10,5,4,2,6,6,2,2,5,4,6,34,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,1.9233333333333333,acceptable,eligible,5.428571428571429,6.375,6,7,6,6.875,5,6,5
R_W7hiHtfXGGLRFnz,Default Response Set,Anonymous,NA,NA,138.75.69.205,0,2018-10-02T21:30:25Z,2018-10-02T21:49:20Z,1,16865419,NA,OkCupid,1134,0,1,NA,NA,NA,NA,NA,NA,NA,7,4,6,3,1,3,6,7,2,5,4,3,5,5,2,okc,12,1,2,4,1,4,2,1,7,1,6,7,3,7,7,5,6,6,6,6,6,2,4,4,4,7,5,6,4,5,1,2,4,5,5,4,1,7,33,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,nonduplicated,0,fail,5.1066666666666665,acceptable,ineligible,4.285714285714286,4.125,3,4.666666666666667,5.5,4.75,5.333333333333333,3,4
R_1eKmMk8dmS67wRP,Default Response Set,Anonymous,NA,NA,66.87.143.234,0,2018-10-02T21:40:43Z,2018-10-02T22:00:51Z,1,92915092,18e2965e,Plenty of Fish,1207,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,6,1,1,6,7,7,6,7,7,7,7,pof,4,1,2,5,5,2,2,2,7,2,2,5,2,4,5,5,5,2,5,5,5,5,5,5,5,5,5,10,3,3,1,7,7,1,1,7,7,7,28,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,Great survey!,1,NA,nonduplicated,0,pass,10.166666666666666,acceptable,eligible,1.7142857142857142,6.75,4,6.333333333333333,4,5,4.333333333333333,7,7
R_1jZnNjHxfK2YCnU,Default Response Set,Anonymous,NA,NA,24.255.147.86,0,2018-10-02T21:52:18Z,2018-10-02T22:08:50Z,1,42556858,61351da7,Plenty of Fish,992,0,1,NA,NA,NA,NA,NA,NA,NA,6,5,4,5,6,6,3,5,6,6,5,4,4,4,5,pof,25,0,2,4,4,4,3,4,7,4,5,4,1,1,3,3,7,3,3,3,1,1,1,1,1,2,1,10,3,1,6,2,2,6,5,1,1,1,32,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,"Twice I accidentally closed out of POF tab that I opened from the website.  I don't know if that matters.  I have ADHD and was sort of on autopilot.  ""Oh, I don't like that guy.  Close tab.""",1,NA,nonduplicated,0,pass,2.3766666666666665,acceptable,eligible,5,4.875,4,5.666666666666667,2.3333333333333335,1.375,2,2.25,1
R_DrilO2ubkg04AqB,Default Response Set,Anonymous,NA,NA,196.18.237.114,0,2018-10-02T22:01:57Z,2018-10-02T22:19:31Z,1,74412407,45047fb9,"OkCupid, eHarmony, Plenty of Fish",1053,1,1,NA,NA,NA,NA,1,NA,NA,6,5,6,6,5,5,6,5,7,4,6,6,6,6,6,pof,5,8,7,6,5,6,6,6,6,6,5,4,5,6,5,6,5,6,6,5,6,6,6,6,5,6,5,9,6,5,7,5,5,5,3,5,6,5,33,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,texas,5,1,NA,1,NA,NA,1,NA,NA,1,1,1,good survey i done truthly,1,NA,nonduplicated,1,fail,2.31,acceptable,ineligible,5.571428571428571,5.75,5.666666666666667,4,5.333333333333333,5.625,4,4.5,5.333333333333333
R_VPAw8eSFxO8TPlT,Default Response Set,Anonymous,NA,NA,45.4.196.219,0,2018-10-02T22:37:49Z,2018-10-02T22:59:34Z,1,39851666,a7758388,"OkCupid, Tinder",1305,1,1,NA,NA,NA,NA,NA,1,NA,5,4,3,6,4,4,5,6,4,5,6,4,5,5,5,okc,5,1,2,4,5,6,5,6,3,5,5,6,6,5,4,5,4,4,4,5,3,4,6,6,5,4,5,10,4,5,2,4,5,5,6,4,3,5,34,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Native American,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,1,fail,2.6066666666666665,acceptable,ineligible,4.428571428571429,5,5,2.6666666666666665,4.333333333333333,4.75,5,3.5,4
R_Za5DeuA85ZWyEeJ,Default Response Set,Anonymous,NA,NA,186.179.49.242,0,2018-10-02T22:43:00Z,2018-10-02T23:03:08Z,1,13262753,22945b6a,"OkCupid, eHarmony, Plenty of Fish",1207,0,1,NA,NA,NA,NA,NA,NA,NA,6,4,7,6,6,7,6,7,7,7,6,7,7,6,7,pof,20,10,2,7,6,7,6,6,7,6,7,6,4,6,7,7,4,7,6,7,7,7,7,6,5,6,6,10,7,6,3,6,7,4,4,7,7,7,30,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,this is survey very useful.thanks to all.,1,NA,nonduplicated,0,pass,2.74,acceptable,eligible,6,6.75,6.666666666666667,4,6.166666666666667,6.375,6,5.25,7
R_1DIQDWbw9mEHvNE,Default Response Set,Anonymous,NA,NA,50.3.232.132,0,2018-10-02T22:43:06Z,2018-10-02T23:03:25Z,1,78546147,c98db03f,"OkCupid, eHarmony, Plenty of Fish",1218,1,1,NA,NA,NA,NA,NA,1,NA,5,5,6,5,5,6,6,6,5,6,7,6,6,7,6,okc,2,10,2,6,6,6,7,6,6,6,6,7,7,7,5,5,5,5,6,5,6,6,6,6,6,7,7,10,6,7,5,7,5,6,6,6,7,6,35,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,1,NA,NA,1,NA,NA,1,1,1,Very good,1,NA,nonduplicated,1,fail,3.1933333333333334,acceptable,ineligible,5.428571428571429,6.125,6,3,5.166666666666667,6.125,5.333333333333333,4,6.333333333333333
R_3GlVDquuxbQI2WB,Default Response Set,Anonymous,NA,NA,172.245.76.38,0,2018-10-02T23:22:56Z,2018-10-02T23:42:08Z,1,50925864,5dee4bb5,"Badoo, OkCupid, JDate, OurTime",1151,0,1,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,7,6,7,7,6,6,6,6,7,6,okc,8,3,2,7,7,6,6,7,6,7,7,6,7,7,7,7,6,7,6,7,6,7,7,7,7,7,7,9,7,6,7,7,7,6,7,6,6,7,27,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,1,1,NA,1,1,1,THIS STUDY IS ABOUT ROMANTIC RELATIONSHIP AND DATING WEBSITE,1,NA,nonduplicated,0,fail,3,acceptable,ineligible,6.142857142857143,6.375,6.666666666666667,2.6666666666666665,6,6.875,4.666666666666667,4.25,6.333333333333333
R_tY8nwGV8O1EaWop,Default Response Set,Anonymous,NA,NA,173.211.16.126,0,2018-10-02T23:30:43Z,2018-10-02T23:46:13Z,1,77262550,a7c80f29,"Bumble, OkCupid",929,0,1,NA,NA,NA,NA,NA,NA,NA,7,7,6,6,6,7,6,7,6,7,6,7,6,6,7,okc,8,3,2,6,7,6,7,7,6,7,7,6,6,7,6,7,7,6,6,6,6,6,6,6,6,6,7,10,7,6,6,6,7,7,7,6,6,7,27,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,1,1,NA,1,1,1,THIS STUDY IS ABOUT ROMANTIC RELATIONSHIP AND ABOUT DATING,1,NA,nonduplicated,0,pass,2.56,acceptable,eligible,6.428571428571429,6.5,6.333333333333333,3,5.5,6.125,5,3.75,6.333333333333333
R_1JFMdYinmAkpDZY,Default Response Set,Anonymous,NA,NA,199.244.48.159,0,2018-10-02T23:42:50Z,2018-10-03T00:23:41Z,1,91093655,1187f038,"Badoo, Bumble, Chemistry, Coffee Meets Bagel, OkCupid, eHarmony, GayRomeo, Grindr, HeartBroker, JDate, Match.com/ca, OurTime, Plenty of Fish, Pure, Tinder, Zoosk",2450,1,1,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,4,5,4,5,5,4,5,5,4,4,4,eharm,5,0,4,3,4,5,4,4,4,3,5,4,4,4,4,4,5,5,4,5,4,4,5,4,4,5,5,10,5,4,6,4,5,5,5,4,5,4,25,male,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,Survey is good,1,NA,nonduplicated,0,fail,3.0433333333333334,acceptable,ineligible,4.285714285714286,4.5,4,3.6666666666666665,4,4.5,3.6666666666666665,3.75,4.333333333333333
R_prsrrzGjxJqSkcp,Default Response Set,Anonymous,NA,NA,23.94.249.27,0,2018-10-02T23:58:45Z,2018-10-03T00:25:28Z,1,74760435,70c29f27,"eHarmony, Match.com/ca, OurTime",1603,0,1,NA,NA,NA,NA,NA,1,NA,6,7,6,5,7,6,6,6,6,5,5,7,6,6,6,eharm,5,3,2,6,7,6,6,6,7,5,6,6,6,6,7,7,7,6,7,6,6,5,5,5,5,5,7,10,6,6,5,6,7,6,6,6,7,6,27,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,1,1,1,VERY NICE SURVEY.,1,NA,nonduplicated,1,fail,2.7733333333333334,acceptable,ineligible,6.142857142857143,5.875,6.333333333333333,3.6666666666666665,5.666666666666667,5.5,5,4.25,6.333333333333333
R_2AZGGAKMkCSkKAK,Default Response Set,Anonymous,NA,NA,192.238.218.49,0,2018-10-03T00:16:00Z,2018-10-03T00:34:45Z,1,82396986,8e81f66d,"OkCupid, eHarmony, Plenty of Fish",1124,1,1,NA,NA,NA,NA,NA,1,NA,5,6,6,6,6,5,6,5,5,6,5,5,6,5,5,pof,3,5,2,4,4,4,6,4,4,5,5,5,4,5,4,5,5,5,6,5,4,5,4,5,5,5,5,10,4,6,4,5,4,5,4,6,5,5,34,female,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,6,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,This browser is looking nice.,1,NA,nonduplicated,1,fail,1.75,acceptable,ineligible,5.714285714285714,5.25,4,3.6666666666666665,4.666666666666667,4.75,4.666666666666667,4,5.333333333333333
R_2AL0FBwhFIjSiQe,Default Response Set,Anonymous,NA,NA,108.187.168.83,0,2018-10-03T00:14:11Z,2018-10-03T00:35:09Z,1,15723401,b00ec139,"OkCupid, eHarmony, Plenty of Fish",1257,1,1,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,5,4,4,5,5,5,5,5,5,5,6,pof,3,15,2,6,5,4,5,4,4,4,5,5,5,5,5,6,5,5,5,6,4,4,6,5,5,5,5,10,5,5,5,5,5,4,6,6,5,5,34,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Native American,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,Nil,1,NA,nonduplicated,0,pass,2.69,acceptable,eligible,4.857142857142857,5.125,5,3.3333333333333335,4.833333333333333,5,4.333333333333333,4,5.333333333333333
R_cTGa11qvCtDXfln,Default Response Set,Anonymous,NA,NA,192.3.214.185,0,2018-10-03T01:13:51Z,2018-10-03T02:01:52Z,1,55502395,a8bf51b1,"Badoo, Bumble, Chemistry, Coffee Meets Bagel, OkCupid, JDate, Match.com/ca, OurTime, Plenty of Fish",2880,0,1,NA,NA,NA,NA,NA,1,NA,5,6,6,6,7,6,6,6,6,6,6,6,6,6,6,okc,2,1,7,6,7,6,7,6,7,6,7,6,7,6,7,6,6,6,7,6,6,6,6,6,6,7,6,10,7,6,6,7,6,7,6,6,6,6,27,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA,1,1,1,NA,1,1,1,NO ITS GOOD,1,NA,nonduplicated,1,fail,2.8933333333333335,acceptable,ineligible,6,6,6.333333333333333,3,5.666666666666667,6.125,5,4,6
R_2XhQB7OJbuEv5il,Default Response Set,Anonymous,NA,NA,192.157.215.65,0,2018-10-03T02:09:07Z,2018-10-03T02:33:11Z,1,48688252,e1e6db08,"Bumble, Chemistry, Coffee Meets Bagel, eHarmony, GayRomeo, Grindr, HeartBroker, Match.com/ca, OurTime, Pure, Tinder",1444,0,1,NA,NA,NA,NA,1,NA,NA,6,6,6,6,6,5,6,6,6,5,6,6,6,6,7,okc,5,3,6,5,7,6,6,6,7,6,6,5,6,6,5,7,6,6,6,6,6,6,6,6,6,7,6,10,6,6,5,5,7,7,5,6,6,7,27,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,NA,NA,1,NA,NA,1,1,1,nothing,1,NA,nonduplicated,1,fail,2.723333333333333,acceptable,ineligible,5.857142857142857,6,6,3.6666666666666665,5.333333333333333,6.125,5,4,6.333333333333333
R_1dH8GKeFMIGaQZQ,Default Response Set,Anonymous,NA,NA,108.62.54.15,0,2018-10-03T05:26:48Z,2018-10-03T05:44:36Z,1,82703854,253eb817,"Bumble, GayRomeo, Match.com/ca, Plenty of Fish",1067,1,1,NA,NA,NA,NA,NA,1,NA,7,7,7,6,6,7,6,6,7,6,7,6,7,7,6,okc,5,3,2,7,6,7,6,6,6,6,6,7,6,7,7,6,7,6,7,6,6,7,6,6,7,7,7,10,6,7,6,6,7,7,6,7,7,6,27,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,1,NA,NA,NA,NA,1,1,1,nothing,1,NA,nonduplicated,1,fail,2.46,acceptable,ineligible,6.571428571428571,6.5,6.666666666666667,3.3333333333333335,5.666666666666667,6.5,5,4,6.666666666666667
R_3RsZopD6d4cU14Z,Default Response Set,Anonymous,NA,NA,63.158.35.166,0,2018-10-03T09:18:30Z,2018-10-03T09:32:14Z,1,74062442,25de9a06,"OkCupid, eHarmony, Match.com/ca",823,0,1,NA,NA,NA,NA,NA,NA,NA,3,2,2,5,6,2,2,6,6,6,5,5,5,5,5,eharm,15,3,2,5,5,6,4,3,4,4,2,5,3,3,3,3,4,5,5,5,5,6,5,5,5,5,5,10,2,3,6,3,3,5,4,3,4,3,28,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,nonduplicated,0,pass,3.3566666666666665,acceptable,eligible,3.142857142857143,5.375,5.333333333333333,5,3.8333333333333335,5.125,2.3333333333333335,3.25,3.3333333333333335
R_31ns1Qg1QNXjSYx,Default Response Set,Anonymous,NA,NA,63.207.238.187,0,2018-10-03T09:18:09Z,2018-10-03T09:34:40Z,1,86577031,dc9864a7,"eHarmony, Match.com/ca",991,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,7,4,1,1,6,7,7,7,7,7,7,7,eharm,15,2,2,7,7,7,1,6,7,1,1,7,1,6,5,6,2,5,5,7,7,7,6,7,7,7,6,10,6,6,1,7,7,1,1,6,7,6,33,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,Good study. I liked it.,1,NA,nonduplicated,0,pass,9.706666666666667,acceptable,eligible,2.2857142857142856,6.875,7,7,5.5,6.75,6.333333333333333,7,6.333333333333333
R_2TocSz4qM0a7ZOS,Default Response Set,Anonymous,NA,NA,75.90.197.247,0,2018-10-03T09:17:59Z,2018-10-03T09:35:34Z,1,68712830,4ca4dc64,Plenty of Fish,1054,1,1,NA,NA,NA,NA,NA,NA,NA,2,4,2,6,6,5,5,6,7,6,7,4,7,7,6,pof,13,4,2,7,7,7,2,7,7,2,1,6,1,2,2,7,3,6,7,6,7,6,6,7,6,7,6,10,7,7,1,7,6,1,1,6,7,7,28,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,6.333333333333333,acceptable,eligible,4.285714285714286,6.25,7,7,4.833333333333333,6.375,7,6.75,6.666666666666667
R_2wLgnwJm7XdCMNg,Default Response Set,Anonymous,NA,NA,174.53.5.113,0,2018-10-03T09:18:57Z,2018-10-03T09:37:00Z,1,55861664,eb1a444e,"eHarmony, Tinder",1083,0,1,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,5,2,3,5,4,5,4,5,5,5,5,eharm,13,4,2,5,6,5,5,3,6,2,2,6,2,5,4,5,3,5,4,5,6,6,5,6,6,6,5,10,3,3,4,6,5,5,3,3,4,4,33,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,3.1266666666666665,acceptable,eligible,3.4285714285714284,4.75,5.333333333333333,6,4.666666666666667,5.625,3.3333333333333335,4.75,3.6666666666666665
R_3pnDkHOdV0ZcWHZ,Default Response Set,Anonymous,NA,NA,72.24.208.55,0,2018-10-03T09:17:46Z,2018-10-03T09:38:15Z,1,77945288,4d5ad6cb,"eHarmony, Plenty of Fish",1228,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,7,2,1,7,7,5,4,7,5,6,3,eharm,5,0,2,5,5,4,4,6,7,3,1,7,1,2,2,2,6,2,2,4,2,2,1,2,5,2,1,10,4,6,1,7,7,1,1,6,6,4,40,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,1,1,1,1,no concerns! thanks for the work.,1,NA,nonduplicated,0,pass,7.833333333333333,acceptable,eligible,2.5714285714285716,5.5,4.666666666666667,7,2,2.375,5.666666666666667,7,5.333333333333333
R_1gBJDCrTsR1b6yC,Default Response Set,Anonymous,NA,NA,196.18.226.112,0,2018-10-03T09:24:33Z,2018-10-03T09:41:41Z,1,27093444,0017e124,"Badoo, Chemistry, Coffee Meets Bagel, eHarmony, GayRomeo, Grindr, HeartBroker, JDate, OurTime, Plenty of Fish, Tinder",1027,0,1,NA,NA,NA,NA,NA,NA,NA,7,7,6,6,7,6,7,6,7,7,7,6,7,6,7,pof,2,5,2,7,6,6,7,7,6,7,6,7,7,6,7,7,4,7,7,7,6,7,7,6,7,6,6,10,7,6,7,7,6,6,7,7,6,7,27,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,1,NA,NA,1,1,1,1,1,THIS IS GREAT STUDY,1,NA,nonduplicated,0,pass,2.5,acceptable,eligible,6.571428571428571,6.625,6.333333333333333,3,6.333333333333333,6.5,4.666666666666667,4,6.666666666666667
R_2WIiswUnKtmny0L,Default Response Set,Anonymous,NA,NA,70.185.192.222,0,2018-10-03T09:40:14Z,2018-10-03T10:04:08Z,1,90244302,c4e0e5b9,"Bumble, OkCupid, Plenty of Fish, Tinder",1434,1,1,NA,NA,NA,NA,NA,NA,NA,5,7,5,5,6,6,7,7,6,6,6,5,5,5,7,okc,10,4,2,6,7,6,2,7,7,7,1,7,2,5,6,6,5,7,7,7,6,7,7,7,7,7,6,10,7,7,1,7,6,2,2,6,6,6,28,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,3.6266666666666665,acceptable,eligible,5.857142857142857,5.875,6.333333333333333,6.666666666666667,5.666666666666667,6.75,7,6.25,6
R_31HP7NNeBQtPa3U,Default Response Set,Anonymous,NA,NA,162.248.134.229,0,2018-10-03T09:45:31Z,2018-10-03T10:04:47Z,1,35063336,f376b003,"Badoo, Bumble, Coffee Meets Bagel, OkCupid, eHarmony, GayRomeo, Match.com/ca, OurTime, Plenty of Fish, Pure, Tinder",1155,1,1,NA,NA,NA,1,NA,NA,NA,4,5,5,5,5,4,5,4,5,4,4,5,5,4,4,okc,5,5,2,5,4,4,4,5,4,5,4,4,4,5,6,5,4,4,5,5,5,5,4,5,5,6,5,10,4,5,4,4,4,4,5,5,4,5,50,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,1,NA,NA,1,1,1,good survey,1,NA,nonduplicated,1,fail,2.31,acceptable,ineligible,4.714285714285714,4.375,4.333333333333333,4,4.833333333333333,5,4.333333333333333,3.75,4.666666666666667
R_2z79zousf8a02yz,Default Response Set,Anonymous,NA,NA,209.107.216.142,0,2018-10-03T09:48:00Z,2018-10-03T10:05:34Z,1,30897173,11e5728c,OkCupid,1054,1,1,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,4,3,5,5,6,5,5,6,6,6,6,okc,14,3,2,6,6,6,3,5,6,2,2,6,2,6,5,5,3,6,6,7,6,7,6,7,7,7,6,10,5,4,2,5,6,2,2,5,5,5,25,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,2.5566666666666666,acceptable,eligible,4.285714285714286,5.625,6,6,5.5,6.625,5,5.75,5
R_25EkksJtMj6ZL93,Default Response Set,Anonymous,NA,NA,24.171.80.222,0,2018-10-03T09:53:35Z,2018-10-03T10:11:02Z,1,77070681,69d2ff6a,OkCupid,1047,1,1,NA,NA,NA,NA,NA,NA,NA,5,5,1,6,5,3,6,6,5,5,5,6,6,5,5,okc,5,3,2,5,6,6,7,2,5,7,3,6,3,3,5,3,6,5,5,5,5,5,6,5,5,5,3,10,2,5,1,2,7,7,7,3,3,4,30,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,1,NA,NA,1,2,1,1,NA,1,NA,nonduplicated,0,pass,4.166666666666667,acceptable,eligible,4.428571428571429,5.375,5.666666666666667,5,3.8333333333333335,4.875,4.666666666666667,2.75,3.3333333333333335
