ResponseID,IPAddress,Status,StartDate,EndDate,Finished,workerId,site,condition,RFQ_M_1,RFQ_M_2,RFQ_M_3,RFQ_M_4,RFQ_M_5,RFQ_M_6,RFQ_M_7,RFQ_M_8,RFQ_M_9,RFQ_M_10,RFQ_M_11,RFQ_M_12,RFQ_M_13,RFQ_M_14,RFQ_M_15,site_choice,profile_num,profile_interest_num,attn_check_2,attn_check_3,engage_1,engage_2,engage_3,engage_4,engage_5,ease_1,ease_2,ease_3,ease_4,ease_5,ease_6,ease_7,ease_8,success_1,success_2,success_3,success_4,success_5,success_6,partner_1,partner_2,partner_3,partner_4,partner_5,partner_6,partner_7,partner_8,age,gender,gender-TEXT,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_9,ethnicity_10,ethnicity_11,education,activity_1,activity_2,activity_3,activity_4,activity_5,activity_6,activity_7,activity_8,mc_compliance,mc_strategy,mc_strategy_use,careful_response,honest_response,debrief_concerns,debriefing,attn_check,exclusion,prevention,promotion,engage,ease,fit_success,fit_partner,activity_distraction
R_2EmKlQd9DeRtpeQ,a92e0ba5,0,2018-11-27T02:21:21Z,2018-11-27T02:35:55Z,1,17c8496c,"OkCupid, eHarmony, JDate, Match.com/ca, Plenty of Fish, Tinder, Zoosk",1,1,1,6,7,7,7,6,7,7,7,7,6,6,6,7,pof,8,5,2,10,7,7,7,10,10,7,1,6,1,10,10,4,4,7,7,7,10,10,10,7,7,6,6,7,7,7,7,44,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,Went by common interests,1,1,1,Na,1,pass,eligible,5,6.625,7,7,7,6.714285714285714,0
R_2wTSBzHRxwlvgQl,e131321c,0,2018-11-27T02:23:43Z,2018-11-27T02:37:51Z,1,34fa6f1e,"OkCupid, Plenty of Fish, Tinder",1,2,2,4,3,2,2,2,3,3,3,3,4,5,4,2,pof,2,1,2,10,4,3,4,8,8,2,2,4,2,8,6,5,7,1,6,4,6,7,7,2,3,2,4,4,5,3,3,27,male,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,None,1,1,1,None,1,pass,eligible,2.4285714285714284,3.375,3.6666666666666665,4.666666666666667,3.6666666666666665,3.2857142857142856,0
R_1iqUKHLypve219M,b9838573,0,2018-11-27T02:24:46Z,2018-11-27T02:40:50Z,1,ee560c65,"OkCupid, eHarmony, Plenty of Fish, Tinder",-1,4,5,5,5,4,4,5,5,5,4,5,5,6,5,5,okc,5,3,2,10,6,6,6,8,8,6,3,6,3,9,9,6,6,5,5,6,7,8,8,6,5,5,6,6,6,5,5,29,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,1,see what we had in common and not in common and how they looked,2,1,1,NA,1,pass,eligible,4.571428571428571,5,6,5.333333333333333,5,5.571428571428571,0
R_3GvnHFBauC3vIKo,f3f469ac,0,2018-11-27T02:23:29Z,2018-11-27T02:41:54Z,1,ea63ad81,"OkCupid, Tinder",-1,5,6,5,6,5,6,6,6,5,5,6,7,6,6,7,okc,20,2,4,8,5,4,4,8,8,5,5,5,5,8,9,9,9,5,4,5,8,7,7,4,6,5,5,5,5,4,5,28,male,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,Looking for undesirable traits,1,1,1,NA,1,fail,ineligible,5.571428571428571,6,4.333333333333333,3.6666666666666665,4.5,5,0
R_6WH9lWO8akpmSM9,4ec7015a,0,2018-11-27T02:24:30Z,2018-11-27T02:44:48Z,1,21c2fd36,"Badoo, OkCupid, Plenty of Fish, Tinder",-1,2,5,2,5,7,3,5,5,7,7,5,7,7,7,7,pof,8,1,2,10,3,5,4,10,10,4,2,5,1,10,9,6,4,1,3,5,7,9,6,7,7,7,7,7,7,7,7,30,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,Looking in the race & age range im interested in,1,1,1,Good one,1,pass,eligible,4.142857142857143,6.5,4,5.666666666666667,3.6666666666666665,7,0
R_1rc9w9GhBESd8Iy,87aed85a,0,2018-11-27T02:52:02Z,2018-11-27T03:10:08Z,1,cd9aef2a,"Bumble, Coffee Meets Bagel, OkCupid, Plenty of Fish, Tinder, Zoosk",1,4,4,1,3,7,1,6,7,7,4,3,7,7,7,6,pof,10,5,2,10,5,5,5,8,7,7,2,5,1,10,10,4,4,6,7,6,10,10,10,7,7,7,7,7,7,6,7,29,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,2,Selected personality traits in the advanced search box,2,1,1,NA,1,pass,eligible,3.7142857142857144,6,5,6.666666666666667,6.666666666666667,7,0
R_1k1fuTAM3laUd8r,042b02da,0,2018-11-27T03:56:18Z,2018-11-27T04:14:07Z,1,3558f6da,"Bumble, Plenty of Fish",-1,6,5,6,5,5,3,4,6,6,5,3,5,6,6,5,pof,10,3,2,10,5,6,7,6,6,5,2,4,2,5,5,5,8,4,2,6,5,7,5,7,6,6,5,6,6,6,5,33,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,looked for undesirable traits,2,1,1,I don't have any at this time,1,pass,eligible,4.857142857142857,5.25,6,5.666666666666667,3.3333333333333335,5.857142857142857,0
R_3Jx9NT2wwbtZC4L,35c05cb2,0,2018-11-27T03:56:15Z,2018-11-27T04:14:28Z,1,de76b312,"Bumble, eHarmony, Match.com/ca, Tinder",1,6,6,5,5,6,5,5,6,7,6,6,5,5,6,7,eharm,20,4,2,10,6,6,5,9,9,6,2,6,1,9,9,9,5,2,2,2,8,8,8,6,6,6,6,6,6,5,5,33,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,looked at specific parts of their profile,1,1,1,NA,1,pass,eligible,5.428571428571429,6,5.666666666666667,6.333333333333333,3.5,5.857142857142857,0
R_1HoeykgK5pCsWnJ,db1d3ce9,0,2018-11-27T03:56:06Z,2018-11-27T04:14:34Z,1,49d8433f,eHarmony,1,4,3,3,4,5,3,3,6,7,6,4,5,6,6,5,eharm,20,4,2,10,6,6,4,7,7,6,1,6,1,8,8,7,5,2,4,4,7,8,7,6,5,6,5,6,6,4,4,37,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,1,I looked for traits that interested me in potential partners.,1,1,1,NA,1,pass,eligible,3.5714285714285716,5.625,5.333333333333333,6.666666666666667,3.8333333333333335,5.428571428571429,1
R_1IHuN4sFKxdnISf,75129929,0,2018-11-27T03:55:18Z,2018-11-27T04:20:39Z,1,c3f6e116,"OkCupid, eHarmony, Tinder",-1,7,7,5,7,6,7,5,5,7,7,7,6,7,7,5,eharm,35,3,2,10,5,5,7,8,8,5,3,5,4,7,7,7,7,3,1,1,6,8,8,7,5,5,1,5,7,5,5,27,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,looked for the prettiest candidates and tried to find things that would rule them out.,1,1,1,Very well thought out study.,1,pass,eligible,6.285714285714286,6.375,5.666666666666667,4.666666666666667,3,5,0
R_2aFBWOJ7P5u8UKR,4084a2fa,0,2018-11-27T04:00:32Z,2018-11-27T04:25:02Z,1,661d264c,"eHarmony, Grindr, Match.com/ca, Plenty of Fish, Tinder",-1,4,2,6,4,5,4,2,6,5,5,6,5,5,5,5,pof,15,2,2,10,6,6,6,8,8,6,1,7,1,7,8,5,5,4,4,4,6,6,6,6,6,6,6,6,6,4,4,24,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,looking local and the matches closest to my area,1,1,1,this was a fun study,1,pass,eligible,3.857142857142857,5.25,6,6.666666666666667,3.5,5.714285714285714,0
R_1kY9kWJFRUqVE9Y,7322483a,0,2018-11-27T03:59:55Z,2018-11-27T04:38:08Z,1,239a7c45,Plenty of Fish,1,5,3,4,5,6,5,5,5,6,6,6,4,6,6,5,okc,4,1,2,10,6,6,2,9,8,6,2,6,2,9,9,5,5,5,4,4,7,8,8,6,5,6,6,7,6,5,4,57,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,best attributes,1,1,1,NA,1,pass,eligible,4.714285714285714,5.5,4.666666666666667,6,4.5,5.714285714285714,0
R_32Q3CP6slqZ1A14,320145d2,0,2018-11-27T05:36:08Z,2018-11-27T05:58:47Z,1,74acff22,"eHarmony, Tinder",1,3,2,2,5,6,2,2,6,7,7,6,6,6,7,6,eharm,6,2,2,10,7,7,6,10,9,7,1,7,1,10,10,4,4,7,7,7,9,9,9,7,7,6,6,7,7,6,6,38,female,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,Scanning and scrolling,1,1,1,NA,1,pass,eligible,3.142857142857143,6.375,6.666666666666667,7,6.5,6.571428571428571,0
R_3j11fYoj06Dd3N9,ffc01403,0,2018-11-27T05:36:58Z,2018-11-27T05:59:44Z,1,e89cf216,"OkCupid, Tinder",-1,6,5,6,5,4,5,5,6,5,5,5,5,6,5,4,okc,30,0,2,10,2,3,2,6,6,3,5,4,1,7,6,5,4,1,3,4,5,6,7,1,2,2,1,3,3,1,1,31,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,I did 3 per minute,1,1,1,NA,1,fail,ineligible,5.142857142857143,5.125,2.3333333333333335,4.333333333333333,2.8333333333333335,1.8571428571428572,0
R_1DTMgePqqw3oy5d,2462ada6,0,2018-11-27T06:02:29Z,2018-11-27T06:19:51Z,1,d5b7394c,"Bumble, OkCupid, Tinder",1,3,5,6,5,6,3,6,5,5,6,5,7,7,6,6,okc,6,2,2,10,7,6,4,7,8,6,3,5,6,10,9,5,5,5,5,4,8,9,8,5,4,5,5,5,6,3,5,29,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,I tried to look for smart girls with an interesting background,1,1,1,NA,1,pass,eligible,4.857142857142857,5.875,5.666666666666667,4.333333333333333,5,5,0
R_1cS45JXhr9I8qIY,c818a005,0,2018-11-27T06:04:54Z,2018-11-27T06:21:52Z,1,8adbd2df,"Plenty of Fish, Tinder",-1,5,4,3,4,5,3,3,6,6,5,5,5,5,6,5,pof,12,4,2,10,5,5,4,8,8,6,4,5,3,8,7,7,6,5,5,5,8,7,8,6,5,6,6,6,5,5,5,56,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,looking for similar interest,1,1,1,NA,1,pass,eligible,3.857142857142857,5.375,4.666666666666667,5,4.833333333333333,5.571428571428571,0
R_es4kyotCUBeXRO9,de8ed447,0,2018-11-27T06:53:32Z,2018-11-27T07:19:02Z,1,8cac2623,OkCupid,1,5,6,6,6,6,6,6,6,5,6,6,6,6,6,6,okc,20,5,2,10,5,5,5,8,8,6,2,6,2,9,9,5,5,4,5,5,7,7,7,5,4,4,6,5,5,5,4,46,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,1,LOOKING FOR COMMON INTEREST,1,1,1,NA,1,pass,eligible,5.857142857142857,5.875,5,6,4.333333333333333,4.714285714285714,0
R_1IfIpaijTeIsawo,161e943f,0,2018-11-27T07:20:25Z,2018-11-27T07:50:23Z,1,cec7d409,OkCupid,-1,2,6,1,2,4,2,1,4,7,6,3,6,7,6,5,okc,20,5,2,10,2,2,2,4,4,7,1,7,2,8,10,4,4,5,3,4,10,10,7,3,4,4,6,7,5,4,4,46,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,I looked for things that I didn't want in each prospect.,1,1,1,"I found it unpleasant to focus on the negative with prospectives, BUT, I think I'm more likely to get what I want if I focus real hard on screening/getting rid of what I don't want. AFTER this step, I can focus on the positive.",1,pass,eligible,2.5714285714285716,5.5,2,6.666666666666667,5,4.714285714285714,0
R_tEt87NUcqP6iclH,b0079749,0,2018-11-27T08:08:15Z,2018-11-27T08:23:46Z,1,0dcee194,Plenty of Fish,1,1,1,1,4,7,1,1,7,7,7,7,7,7,7,7,pof,50,5,2,10,4,3,1,6,7,7,1,7,1,10,10,4,4,1,1,1,6,6,5,3,4,3,4,4,5,1,1,34,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,1,"looked at education, if they wanted children, and what they were looking for as far as relationships go",1,1,1,thanks,1,pass,eligible,2.2857142857142856,7,2.6666666666666665,7,1.8333333333333333,3.4285714285714284,0
R_AG2PGDbeOrd0xgd,9665043f,0,2018-11-27T07:53:30Z,2018-11-27T08:36:07Z,1,9d046f45,"OkCupid, Plenty of Fish, Tinder",1,4,3,2,3,3,2,3,6,4,7,4,7,6,6,6,okc,16,5,2,10,5,4,4,9,7,7,1,7,1,8,10,4,4,3,4,4,8,9,9,3,4,7,6,6,6,6,4,34,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,I looked for desirable traits.,1,1,1,I found this very interesting.  It actually helped looking for desirable traits instead of just randomly browsing.  I felt more connected when I found similar traits I could identify and feel comfortable with. I'd like to do more surveys if given the chance.  Thanks.,1,pass,eligible,2.857142857142857,5.75,4.333333333333333,7,4.666666666666667,5.142857142857143,0
R_2pLjd1mHmxBhSPz,8e41118b,0,2018-11-27T08:25:44Z,2018-11-27T08:43:22Z,1,a345a043,"Chemistry, eHarmony, Tinder",-1,1,1,1,3,3,1,1,4,4,3,6,7,6,5,5,pof,30,0,2,10,4,4,3,4,4,7,1,7,1,8,6,7,6,4,4,4,4,4,4,3,3,1,1,2,3,1,1,29,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,I was looking for traits I did not like and purposefully selected people i thought at first glance would possess such traits .,1,1,1,NA,1,pass,eligible,1.5714285714285714,5,3.6666666666666665,7,2.5,2,0
R_riOeSWC5OF81JT3,61a2e6e5,0,2018-11-27T08:49:22Z,2018-11-27T09:29:22Z,1,db1c3492,"Bumble, eHarmony, Plenty of Fish, Tinder",1,1,1,2,4,6,3,6,6,7,7,5,7,5,7,7,pof,40,1,2,10,4,5,3,8,7,7,1,7,1,10,10,4,4,4,3,3,8,9,10,7,6,6,6,6,6,6,6,35,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,"I looked for non smokers, those with college educations/jobs and at least average weight.",1,1,1,Thank you for the survey.Good luck on your research! /  /  Crossing my fingers this guy answers my message. who knows... maybe you guys bring about some relationships here?,1,pass,eligible,3.2857142857142856,6.375,4,7,4.666666666666667,6.142857142857143,0
R_2agkc8VvYS5UpD0,b27c409b,0,2018-11-27T10:20:27Z,2018-11-27T10:35:46Z,1,32159dba,Plenty of Fish,1,3,4,4,4,5,5,5,3,5,3,3,4,4,5,4,pof,25,0,2,10,3,6,6,7,7,7,1,3,3,9,9,5,4,2,1,4,7,6,7,1,1,1,1,1,1,1,1,32,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,keep an open mind,2,1,1,NA,1,pass,eligible,4.285714285714286,3.875,5,6.333333333333333,3,1,0
R_1pohUrBfU2u9jB4,ebfbbd62,0,2018-11-27T10:29:28Z,2018-11-27T10:50:44Z,1,b00b5688,"Match.com/ca, Plenty of Fish",1,7,7,7,7,4,7,7,4,6,3,3,2,3,5,4,pof,20,1,2,10,7,5,5,10,8,7,1,7,1,10,10,4,4,3,3,2,8,10,8,5,5,6,5,7,6,4,4,35,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,"I tried to look for things that I liked about people, their traits that I value.",1,1,1,NA,1,pass,eligible,6.571428571428571,3.75,5.666666666666667,7,4.166666666666667,5.428571428571429,0
R_1nZ8cCmVZGDUtOs,73eafb43,0,2018-11-27T11:34:47Z,2018-11-27T11:50:34Z,1,a3c5421e,"OkCupid, Match.com/ca",1,6,6,6,4,6,4,5,5,5,6,5,5,5,5,5,pof,12,2,2,10,6,7,7,9,10,6,2,5,1,8,9,5,4,4,4,5,7,9,9,6,5,6,6,6,6,5,5,45,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,looked for desirable traits,1,1,1,"No comments, thanks for letting me participate!",1,pass,eligible,5.285714285714286,5.125,6.666666666666667,6.333333333333333,4.833333333333333,5.714285714285714,0
R_uzcITfobk7xlLQ5,4745d1e6,0,2018-11-27T13:06:13Z,2018-11-27T13:34:04Z,1,31078e57,"Plenty of Fish, Minder",1,3,3,5,5,5,3,5,6,7,7,4,6,6,6,5,okc,25,0,2,10,3,2,3,8,8,5,5,5,5,8,8,5,4,2,2,2,5,7,6,1,1,1,2,2,1,1,2,23,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,Looked at physical appearance first then read their profiles,1,1,1,NA,1,pass,eligible,4.142857142857143,5.875,2.6666666666666665,3.6666666666666665,2.5,1.4285714285714286,0
R_3s5sotzxiFZ71HD,595ade1f,0,2018-11-27T13:30:16Z,2018-11-27T13:44:00Z,1,da1f6e37,Plenty of Fish,1,2,3,3,4,4,3,4,3,5,5,4,5,3,3,5,pof,20,3,4,10,5,3,4,8,7,4,6,3,5,7,6,9,8,3,4,5,8,7,9,4,4,5,3,5,5,3,5,26,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,Chose one based on recoomendations,1,1,1,NA,1,fail,ineligible,3.2857142857142856,4.125,4,3,4.5,4.428571428571429,7
R_11hXSzDPr8zi8Pe,c5d84b38,0,2018-11-27T13:29:29Z,2018-11-27T13:45:51Z,1,9d0c46a3,"eHarmony, Plenty of Fish",1,5,2,1,6,6,3,2,6,6,6,6,7,6,7,7,okc,15,3,2,10,7,7,6,8,9,7,1,6,1,9,9,4,4,7,7,7,9,8,8,7,7,6,7,7,7,7,7,28,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,1,looking at their desirable traits,1,1,1,NA,1,pass,eligible,3.5714285714285716,6.375,6.666666666666667,7,6.166666666666667,6.857142857142857,0
R_3DiuwD5AkHaYh1j,7a849e71,0,2018-11-27T13:24:21Z,2018-11-27T13:58:24Z,1,a12d4173,eHarmony,1,2,7,6,5,6,6,6,6,7,7,6,7,6,7,6,eharm,37,4,2,10,3,3,3,6,6,7,2,7,1,10,10,4,4,3,4,5,7,10,7,7,7,7,7,7,7,7,7,34,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,looking for desirable traits from each profile,1,1,1,Not at the moment.,1,pass,eligible,5.428571428571429,6.5,3,6.666666666666667,4.5,7,0
R_1F53Giof23lKIJo,8c553574,0,2018-11-27T14:12:57Z,2018-11-27T14:32:50Z,1,NA,"Plenty of Fish, Tinder",1,3,3,3,2,3,2,2,5,5,6,6,6,6,3,3,pof,10,2,2,10,4,5,2,6,7,6,5,3,3,6,6,9,9,3,5,4,6,5,5,4,4,2,4,5,4,3,3,25,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,1,NA,NA,1,2,I tried to think of the positive traits their profiles showed.,2,1,1,NA,1,pass,eligible,2.5714285714285716,5,3.6666666666666665,4.666666666666667,3.1666666666666665,3.7142857142857144,2
R_sgOfXLrO7UIpfqx,1d930351,0,2018-11-27T15:03:32Z,2018-11-27T15:18:16Z,1,586be472,"Bumble, OkCupid, Plenty of Fish, Tinder",1,3,3,5,4,3,3,3,4,4,4,5,4,4,3,3,pof,18,4,2,10,2,3,3,6,5,4,2,5,3,8,6,6,6,4,2,4,7,7,7,5,5,5,5,5,6,5,5,35,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,"look at them all, small area",1,1,1,NA,1,pass,eligible,3.4285714285714284,3.875,2.6666666666666665,5,3.6666666666666665,5.142857142857143,0
R_21Au8GvjfHRXmFl,764c50e6,0,2018-11-27T15:55:05Z,2018-11-27T16:08:10Z,1,f64632a1,"Bumble, Plenty of Fish, Tinder",1,5,5,4,4,5,4,4,4,3,5,4,4,5,5,4,pof,15,5,2,10,4,3,3,8,7,5,5,4,5,8,7,7,6,4,4,5,7,8,7,3,5,4,5,3,4,5,4,27,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,1,1,NA,1,pass,eligible,4.428571428571429,4.25,3.3333333333333335,3.6666666666666665,4.333333333333333,4,0
R_pA7nAzy3H8k9bFf,8ba76767,0,2018-11-27T17:11:59Z,2018-11-27T17:30:35Z,1,6bca8c35,Plenty of Fish,1,7,3,4,7,7,7,3,7,5,7,4,6,7,7,6,pof,18,2,2,10,6,5,6,8,8,7,2,6,1,9,9,4,4,3,3,5,8,8,8,6,5,5,4,5,5,4,4,28,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,To focus on looking for the best desirable traits in my other partners,1,1,1,I really enjoyed this survey alot thank you,1,pass,eligible,5.428571428571429,6.125,5.666666666666667,6.666666666666667,4.333333333333333,4.857142857142857,0
R_2aqu9t9ja9c0ZV6,b5de1284,0,2018-11-27T17:25:19Z,2018-11-27T17:44:22Z,1,7debced6,"Coffee Meets Bagel, Plenty of Fish",1,4,4,4,5,5,2,4,5,6,6,5,5,5,5,5,pof,25,4,2,10,4,3,3,7,7,4,5,4,5,8,8,6,6,4,4,5,7,7,7,5,5,4,4,5,5,4,4,41,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,biracial,6,NA,NA,NA,NA,NA,NA,NA,1,1,I looked more at the traits that I wanted than the pictures or traits I didn't want.,1,1,1,NA,1,pass,eligible,4,5.25,3.3333333333333335,3.3333333333333335,4.166666666666667,4.571428571428571,0
R_tY5ys6fZzJZ3mQp,f837a86f,0,2018-11-27T17:19:29Z,2018-11-27T17:45:20Z,1,d6f0597b,"Bumble, Plenty of Fish, Tinder",-1,4,4,4,3,3,3,5,5,5,3,3,4,4,3,4,okc,10,0,2,10,3,5,3,8,8,4,3,5,3,7,6,7,8,5,4,3,8,6,7,4,5,3,3,4,4,5,4,31,male,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,i focused on reading what they say about themselves rather than their looks.,1,1,1,NA,1,pass,eligible,3.7142857142857144,3.875,3.6666666666666665,4.666666666666667,4,3.857142857142857,0
R_2rij6TFRHlNY2uY,1d5e1ee0,0,2018-11-27T18:09:10Z,2018-11-27T18:27:22Z,1,7185fae4,"Badoo, Chemistry, OkCupid, Match.com/ca, Plenty of Fish, Tinder, Zoosk",-1,4,1,1,7,7,7,1,7,7,7,7,7,7,7,7,okc,60,15,2,10,7,7,7,10,10,7,1,7,1,10,10,4,4,7,7,4,10,10,10,7,7,7,7,7,7,7,7,26,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,I just went with my gut and looked for the same interests,1,1,1,NA,1,pass,eligible,4,7,7,7,6.5,7,0
R_AMr3CIHBuOSCF7r,7c9881f4,0,2018-11-27T19:04:04Z,2018-11-27T19:16:58Z,1,eb9c4d6e,OkCupid,-1,1,7,1,3,7,6,4,5,5,7,6,6,7,6,2,okc,50,10,2,10,3,4,5,5,6,7,5,5,3,8,9,5,8,5,1,4,9,10,10,1,2,3,4,3,6,7,6,30,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,i clicked on pics i liked,1,1,1,NA,1,pass,eligible,4.142857142857143,5.5,4,5,5,3.5714285714285716,0
R_1ptUzXf66PIsHBF,c05d6fec,0,2018-11-27T19:13:33Z,2018-11-27T19:26:20Z,1,c30c631f,"Coffee Meets Bagel, OkCupid, Tinder",1,3,5,4,4,5,5,5,4,4,4,3,4,4,4,5,okc,5,1,3,10,3,4,5,7,7,4,4,3,4,7,6,7,8,5,4,5,7,6,7,4,4,4,3,5,5,4,4,31,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,I based it on what my usual preferences ere.,3,1,1,NA,1,fail,ineligible,4.428571428571429,4,4,4,4.166666666666667,4.142857142857143,0
R_1YMXVjxyZPwDZbr,45713152,0,2018-11-27T19:06:06Z,2018-11-27T19:28:50Z,1,17ce8d41,"OkCupid, Plenty of Fish",1,2,3,2,3,7,1,2,6,7,6,7,6,6,7,6,okc,30,2,2,10,6,6,6,9,8,7,3,5,2,9,9,5,5,5,3,5,9,9,9,6,6,6,5,6,6,5,5,32,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,scrolled through the profiles and looked at the desirable traits and interests of peoples profiles.,1,1,1,NA,1,pass,eligible,2.857142857142857,6.375,6,6,5.166666666666667,5.714285714285714,0
R_OOpBSYb7j34UPdf,5096861e,0,2018-11-27T19:27:50Z,2018-11-27T19:47:23Z,1,3c9614f6,OkCupid,-1,2,5,6,7,7,7,7,7,7,7,5,6,7,7,6,okc,12,1,2,10,7,7,7,10,10,6,1,7,1,10,10,4,4,7,7,7,8,9,9,7,7,7,7,7,7,7,7,30,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,Browsed to check for compatibility using undesirable traits,1,1,1,NA,1,pass,eligible,5.857142857142857,6.5,7,6.666666666666667,6.333333333333333,7,0
R_2WCibEKbtt0NopV,a2263a2b,0,2018-11-27T20:14:24Z,2018-11-27T20:31:05Z,1,b89128f3,Plenty of Fish,1,1,1,1,6,7,1,1,7,7,6,7,7,7,7,7,pof,5,3,2,10,7,7,7,10,10,7,1,7,1,10,10,4,4,7,7,7,8,10,10,7,7,7,6,7,7,7,7,32,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,look for desirable traits,1,1,1,NA,1,pass,eligible,2.5714285714285716,6.875,7,7,6.666666666666667,6.857142857142857,0
